policyholder_id,full_name,date_of_birth,age,gender,state,phone,email,license_years,prior_claims_count,credit_score,marital_status
PH01780,Yuki Martin,08 Apr 1991,33,FEMALE,GA,(232) 737-2656,maria994@gmail.com,20,0,745.0,Widowed
PH01781,Emma Martin,10-19-1989,35,Male,TN,(912) 278-0088,yuki499@gmail.com,16,1,792.0,Married
PH01782,Maria Robinson,1974-03-27,50,Male,VA,+1-736-618-2161,daniel996@gmail.com,1,1,585.0,Divorced
PH01783,Elena Thompson,06-08-1956,68,MALE,MD,+1-370-485-3456,nina460@outlook.com,34,4,792.0,M
PH01784,Tom Johnson,15/07/1971,53,Female,MA,5124898099,michael107@hotmail.com,4,3,680.0,Married
PH01785,John Harris,09 Jan 1966,58,M,MO,,mark402@gmail.com,20,0,694.0,Married
PH01786,Mark Wilson,22/12/1982,42,f,MA,,daniel889@hotmail.com,1,0,696.0,married
PH01787,Anna Taylor,01-22-1998,26,male,IN,,robert464@hotmail.com,25,1,724.0,Married
PH01788,Yuki Garcia,23/01/1963,61,F,MD,+1-778-930-8627,lisa120@gmail.com,16,0,759.0,married
PH01789,Maria Thompson,1957-03-28,67,F,AZ,7901589325,zoe616@hotmail.com,30,1,727.0,Single
PH01790,Anna Martin,13/07/1993,31,female,GA,+1-331-115-9923,zoe974@yahoo.com,2,1,720.0,single
PH01791,Mark Jones,1968-04-21,56,FEMALE,MD,(241) 450-8095,sam511@outlook.com,15,1,659.0,M
PH01792,Aisha Garcia,03-20-1979,45,M,WI,(682) 277-0428,lisa204@gmail.com,18,0,645.0,Married
PH01793,Chris Anderson,10-02-1988,36,MALE,FL,,yuki953@outlook.com,33,1,653.0,Single
PH01794,Daniel Thompson,,62,Female,GA,6441387712,fatima874@yahoo.com,4,1,612.0,Single
PH01795,Sam White,16/08/1975,49,Female,IL,(640) 568-2371,sarah139@hotmail.com,14,0,556.0,Married
PH01796,Kevin Martin,23 Nov 1970,54,m,TN,,emma761@gmail.com,8,2,626.0,Married
PH01797,Elena Martin,24 Feb 1994,30,Male,MA,+1-862-384-9043,elena175@yahoo.com,4,0,781.0,Single
PH01798,John Davis,1958-05-05,66,male,TN,,tom84@outlook.com,29,1,594.0,M
PH01799,Elena Johnson,04-16-1968,56,F,IN,(974) 162-8029,maria633@hotmail.com,1,0,637.0,Single
PH01800,Robert Robinson,03 May 1987,37,FEMALE,MI,+1-900-844-6781,nina813@gmail.com,31,0,633.0,single
PH01801,Lisa Anderson,1967-08-29,57,MALE,FL,(249) 529-7166,john109@hotmail.com,17,1,685.0,Single
PH01802,ELENA MARTIN,16 Feb 1996,28,MALE,CA,,david410@outlook.com,4,2,702.0,married
PH01803,Yuki Davis,09-13-1972,52,M,NY,(983) 642-0520,yuki779@gmail.com,25,1,725.0,Widowed
PH01804,Robert White,1983-02-20,41,M,NC,4764561748,elena217@outlook.com,14,0,774.0,M
PH01805,James Robinson,06-20-1959,65,M,NJ,(316) 335-1657,carlos64@hotmail.com,20,0,688.0,Married
PH01806,Fatima Thomas,14/12/1980,44,Male,GA,+1-209-265-3533,tom126@hotmail.com,24,2,610.0,married
PH01807,Emma Clark,03 Dec 1974,50,F,MI,8473716880,daniel599@yahoo.com,26,1,,M
PH01808,Zoe Martin,01 Apr 1975,49,FEMALE,NJ,(979) 662-0760,chris900@outlook.com,17,1,758.0,married
PH01809,Chris Thompson,04-23-1968,56,M,IL,,maria460@yahoo.com,12,0,731.0,married
PH01810,Robert Moore,31 May 1992,32,Male,NC,(960) 703-1346,yuki235@outlook.com,1,0,596.0,single
PH01811,Zoe Miller,1997-10-04,27,FEMALE,IN,(863) 633-4858,mark119@yahoo.com,31,0,674.0,Widowed
PH01812,Zoe Martin,23/05/1977,47,M,VA,8151661479,mark35@gmail.com,24,3,850.0,Single
PH01813,Sarah Clark,01-06-1999,25,Female,AZ,4895560695,anna787@outlook.com,2,2,578.0,Single
PH01814,Emma Brown,08-11-1972,52,male,WA,+1-335-719-8905,chris608@outlook.com,12,0,727.0,M
PH01815,Nina Davis,1969-01-14,55,female,VA,(459) 180-4389,yuki538@hotmail.com,1,0,580.0,Married
PH01816,CARLOS JACKSON,24/10/1960,64,f,TN,,zoe451@yahoo.com,26,0,761.0,single
PH01817,Sarah White,10-23-1995,29,MALE,MI,(470) 383-2195,aisha723@yahoo.com,32,0,850.0,M
PH01818,,09 Apr 1972,52,m,NY,,emma215@yahoo.com,35,2,708.0,Married
PH01819,Anna Johnson,03/12/1955,69,m,GA,,maria922@yahoo.com,29,1,740.0,Married
PH01820,Priya Jones,1991-09-05,33,female,TN,+1-805-695-6001,fatima81@outlook.com,13,0,759.0,Single
PH01821,Sam Anderson,29/01/1957,67,Female,WA,2287855194,nina917@hotmail.com,27,0,613.0,single
PH01822,Priya Garcia,1958-11-02,66,f,VA,(652) 238-2090,michael742@hotmail.com,31,1,508.0,S
PH01823,Kevin Garcia,19 Jan 1989,35,FEMALE,NY,4912657931,daniel327@hotmail.com,16,0,,Widowed
PH01824,Sam Johnson,1989-11-10,35,female,TN,+1-310-275-1897,tom414@hotmail.com,21,0,576.0,Widowed
PH01825,Nina Martin,10-30-1977,47,FEMALE,FL,,john990@gmail.com,-3,1,647.0,S
PH01826,Nina Garcia,02/04/1980,44,FEMALE,NY,7163470718,elena562@yahoo.com,27,0,587.0,Widowed
PH01827,Sarah Garcia,13 Feb 1998,26,MALE,PA,+1-315-204-3987,james555@yahoo.com,21,1,646.0,married
PH01828,John White,1985-02-12,39,Female,OH,+1-900-811-5524,chris482@hotmail.com,29,0,,Divorced
PH01829,Yuki Brown,29/04/1989,35,MALE,MD,(267) 869-6224,sarah2@yahoo.com,23,1,719.0,Single
PH01830,Mark Wilson,1990-01-06,34,f,TX,+1-859-117-9266,maria233@hotmail.com,30,1,815.0,Married
PH01831,John Garcia,03-09-1974,50,f,NJ,(347) 746-7796,robert570@hotmail.com,24,4,495.0,single
PH01832,,13 Mar 1978,46,Male,AZ,+1-391-738-1012,raj210@hotmail.com,25,0,627.0,M
PH01833,John Clark,16/03/1981,43,FEMALE,MA,(346) 718-4127,daniel821@yahoo.com,1,0,598.0,Divorced
PH01834,Robert Anderson,11-25-1985,39,MALE,NJ,(333) 288-4814,anna612@hotmail.com,1,0,699.0,Single
PH01835,DANIEL SMITH,06-22-1969,55,m,OH,+1-940-262-9421,john935@yahoo.com,9,0,579.0,Divorced
PH01836,Mark Moore,,42,M,AZ,,maria775@outlook.com,13,1,764.0,single
PH01837,Yuki Taylor,1966-03-04,58,Female,NJ,(637) 678-3125,kevin779@outlook.com,2,2,619.0,single
PH01838,Michael Martin,1993-08-24,31,m,MO,,raj719@outlook.com,1,2,730.0,S
PH01839,ANNA THOMPSON,17 Nov 1997,27,f,CA,,tom312@gmail.com,6,0,669.0,Married
PH01840,Maria Garcia,27 Sep 1972,52,Female,MA,+1-624-291-5368,daniel189@outlook.com,27,0,692.0,M
PH01841,DAVID CLARK,1976-10-19,48,Male,GA,6088130489,aisha782@gmail.com,5,0,690.0,S
PH01842,JAMES WILLIAMS,10-18-1969,55,M,IN,,fatima937@hotmail.com,1,1,647.0,Divorced
PH01843,KEVIN TAYLOR,,46,Female,PA,(644) 970-8755,anna911@yahoo.com,23,0,850.0,single
PH01844,Mark Moore,1981-12-23,43,f,WI,2094168159,maria769@hotmail.com,24,0,746.0,S
PH01845,Lisa Moore,05-14-1972,52,Female,NJ,,mark604@hotmail.com,24,0,687.0,S
PH01846,Michael Brown,17 Oct 1956,68,m,MI,6834706237,lisa191@outlook.com,28,1,538.0,married
PH01847,ROBERT JOHNSON,1974-05-10,50,female,CA,+1-447-660-4343,mark9@yahoo.com,33,2,716.0,Widowed
PH01848,Mark White,31/05/1965,59,M,FL,,elena528@hotmail.com,28,1,660.0,married
PH01849,Sarah Smith,10/02/1981,43,male,VA,+1-621-440-5319,emma236@yahoo.com,30,0,683.0,Widowed
PH01850,Robert Jones,1977-12-17,47,FEMALE,WI,,mark461@yahoo.com,11,2,721.0,M
PH01851,Elena Moore,13/11/1962,62,m,IL,,aisha734@yahoo.com,21,0,631.0,S
PH01852,,1959-06-13,65,f,MA,9533813927,raj218@gmail.com,11,0,710.0,single
PH01853,Priya Martin,08-21-1958,66,Male,TN,+1-762-583-7624,michael730@yahoo.com,-5,0,668.0,Married
PH01854,Elena Anderson,10/02/1979,45,MALE,TX,9769160131,daniel340@hotmail.com,31,1,521.0,M
PH01855,Priya Thomas,1979-07-25,45,Female,MA,7493432430,zoe466@gmail.com,7,1,625.0,M
PH01856,John Jones,1967-08-05,57,m,OH,+1-414-978-7381,kevin411@outlook.com,21,2,594.0,Single
PH01857,Mark White,1972-07-02,52,m,OH,+1-800-754-1257,michael934@outlook.com,20,1,,Single
PH01858,Kevin Harris,1981-05-31,43,F,NY,(979) 245-5912,priya758@outlook.com,21,2,,M
PH01859,Carlos Anderson,03-05-1976,48,m,NJ,(870) 144-5878,zoe887@hotmail.com,3,0,640.0,Single
PH01860,ZOE TAYLOR,12-06-1991,33,female,NJ,(907) 402-8308,anna910@yahoo.com,17,0,668.0,Single
PH01861,James Taylor,14/11/1962,62,F,MD,+1-251-714-6993,elena363@hotmail.com,13,1,753.0,Divorced
PH01862,Maria Taylor,1982-10-31,42,F,FL,(241) 814-9212,lisa942@hotmail.com,17,2,604.0,Divorced
PH01863,David Johnson,1974-11-02,50,Male,GA,+1-384-866-9202,anna797@yahoo.com,24,2,670.0,Widowed
PH01864,Emma Miller,1956-07-04,68,female,NC,+1-571-967-1190,elena183@yahoo.com,6,0,687.0,S
PH01865,MARIA MOORE,09 Sep 1991,33,F,IL,+1-751-743-7117,sam45@gmail.com,27,1,689.0,Divorced
PH01866,CARLOS ROBINSON,08 Apr 1969,55,MALE,IN,4727826730,nina849@yahoo.com,18,0,687.0,Single
PH01867,MICHAEL THOMAS,1965-12-25,59,female,OH,6749656106,yuki500@outlook.com,29,2,513.0,S
PH01868,Fatima Moore,06/02/1964,60,m,FL,+1-233-110-9512,kevin34@gmail.com,25,2,640.0,M
PH01869,Tom Robinson,27/03/1958,66,MALE,TX,+1-933-395-9073,zoe482@outlook.com,23,1,850.0,Single
PH01870,Emma Martin,21 May 1986,38,M,TN,,mark861@outlook.com,35,1,790.0,married
PH01871,Robert Thompson,18 Dec 1966,58,Female,VA,(989) 470-6041,lisa74@gmail.com,10,4,704.0,Divorced
PH01872,NINA JONES,10-27-1984,40,M,MD,,raj130@outlook.com,11,1,744.0,Married
PH01873,Raj Miller,1961-09-09,63,Female,WA,,fatima140@yahoo.com,11,0,,S
PH01874,Michael Smith,30 Nov 1980,44,FEMALE,WI,+1-906-154-1906,maria430@outlook.com,-4,1,679.0,M
PH01875,John Martin,1987-06-01,37,FEMALE,WA,(898) 977-3800,chris65@hotmail.com,33,0,719.0,married
PH01876,Maria Johnson,04-11-1997,27,M,TN,5568391926,james305@gmail.com,20,1,753.0,married
PH01877,Elena Martin,,47,MALE,WA,,kevin658@outlook.com,33,1,809.0,Married
PH01878,,18/12/1985,39,F,MI,3277229699,carlos138@yahoo.com,9,0,619.0,Widowed
PH01879,,17/07/2000,24,M,MI,,robert774@gmail.com,17,0,,married
PH01880,Sarah Garcia,08-04-1998,26,FEMALE,WA,7289715710,emma128@outlook.com,13,1,702.0,single
PH01881,Aisha Davis,28 Dec 1986,38,m,OH,5683181128,maria685@gmail.com,10,1,521.0,S
PH01882,Lisa Garcia,05 Feb 1955,69,FEMALE,IL,+1-390-156-9122,john954@hotmail.com,17,0,,Single
PH01883,Kevin Brown,1993-04-26,31,male,MD,8483511996,michael650@yahoo.com,16,0,585.0,S
PH01884,Chris Miller,03-26-1984,40,F,FL,,maria291@outlook.com,19,0,850.0,single
PH01885,Tom Davis,1999-11-06,25,m,MD,+1-334-261-0075,david407@yahoo.com,19,0,709.0,married
PH01886,Zoe Smith,03-11-1963,61,m,CA,(664) 946-2958,john946@outlook.com,28,0,818.0,Divorced
PH01887,RAJ GARCIA,15/05/1982,42,M,MI,5313885228,yuki97@outlook.com,28,0,721.0,M
PH01888,Daniel Miller,1980-03-17,44,f,CA,+1-818-226-9436,raj113@outlook.com,17,0,681.0,married
PH01889,Zoe Jackson,1987-03-04,37,Female,IL,7617037403,yuki211@hotmail.com,28,0,683.0,Married
PH01890,Aisha Harris,20/08/1996,28,m,MI,8463491127,anna837@outlook.com,19,2,802.0,Married
PH01891,Michael Miller,1989-12-31,35,F,WA,(613) 198-3680,carlos71@outlook.com,34,1,647.0,Single
PH01892,NINA ROBINSON,03-28-1971,53,Female,MO,,sarah518@outlook.com,8,0,656.0,Divorced
PH01893,Elena Clark,01 Apr 1993,31,f,MA,8503599534,carlos639@yahoo.com,9,2,718.0,Divorced
PH01894,Maria Garcia,27 Jun 1959,65,m,MD,6414617846,elena537@gmail.com,6,1,708.0,married
PH01895,Carlos Robinson,07-04-1989,35,m,TX,+1-306-325-5738,elena154@outlook.com,12,2,687.0,single
PH01896,Aisha Jones,27/05/1974,50,FEMALE,CA,(974) 744-2589,daniel462@gmail.com,11,0,813.0,Married
PH01897,Sam Clark,2000-12-06,24,FEMALE,NY,(863) 384-7747,yuki977@hotmail.com,15,0,678.0,M
PH01898,Priya Taylor,17/10/1991,33,f,WA,(744) 491-3367,lisa670@gmail.com,26,0,,Married
PH01899,MARK DAVIS,02 Feb 1956,68,MALE,NY,+1-502-892-3790,carlos492@outlook.com,34,2,836.0,Single
PH01900,Maria Smith,1977-05-17,47,male,NY,(454) 936-9588,anna900@yahoo.com,30,1,747.0,Widowed
PH01901,Tom Williams,02-13-1995,29,M,IL,(652) 247-7412,priya642@outlook.com,15,1,737.0,S
PH01902,Sam Robinson,08-18-1959,65,FEMALE,VA,7508460148,fatima204@yahoo.com,10,3,569.0,Divorced
PH01903,Sam Jackson,09/05/1962,62,male,NY,7604717059,raj744@gmail.com,30,2,632.0,Married
PH01904,Sam Garcia,22/05/1973,51,M,NJ,(781) 419-0181,aisha581@yahoo.com,12,1,680.0,M
PH01905,Sarah Williams,1980-01-31,44,F,WA,(285) 493-1351,emma680@hotmail.com,19,0,625.0,Single
PH01906,Daniel Garcia,21 Aug 1985,39,Female,MD,5824600323,michael929@gmail.com,18,0,633.0,S
PH01907,KEVIN ROBINSON,2000-09-19,24,FEMALE,VA,(696) 853-9877,priya581@outlook.com,2,0,597.0,Single
PH01908,Maria Moore,11-19-1961,63,female,CA,+1-842-990-7834,chris996@gmail.com,25,0,710.0,Single
PH01909,Fatima Thomas,1961-04-22,63,FEMALE,NY,(416) 133-1791,kevin380@gmail.com,35,3,,Married
PH01910,Aisha Martin,14 Jan 1995,29,FEMALE,IL,,robert161@hotmail.com,31,0,630.0,Widowed
PH01911,MARK THOMAS,04/08/1970,54,female,NY,8041564202,john915@gmail.com,22,0,,Widowed
PH01912,Maria Thompson,1983-01-25,41,FEMALE,NJ,+1-400-177-7185,raj492@outlook.com,19,3,664.0,S
PH01913,NINA GARCIA,02-15-1995,29,MALE,IL,9169524749,david344@hotmail.com,16,1,732.0,Single
PH01914,Kevin Harris,27 Apr 1966,58,f,IN,+1-252-119-6102,david179@hotmail.com,17,2,677.0,M
PH01915,Mark Brown,15/07/1961,63,female,PA,,priya574@outlook.com,24,1,641.0,single
PH01916,James Jones,10 Apr 1985,39,Female,MI,,daniel298@hotmail.com,21,1,754.0,Married
PH01917,Michael Garcia,03 Jul 1955,69,Male,WA,(589) 763-3957,mark903@hotmail.com,11,0,782.0,M
PH01918,DAVID TAYLOR,08/04/1960,64,F,PA,,tom395@gmail.com,16,0,616.0,Single
PH01919,Anna Johnson,01-07-1977,47,Male,MA,+1-719-717-7544,sarah609@hotmail.com,1,1,,married
PH01920,Aisha Moore,01/12/1977,47,Female,GA,,mark166@gmail.com,26,0,741.0,Widowed
PH01921,,11-19-1984,40,f,GA,(311) 302-4683,lisa901@yahoo.com,21,1,652.0,Single
PH01922,Carlos Thomas,1971-10-24,53,male,MI,,daniel440@yahoo.com,2,3,661.0,married
PH01923,CHRIS MOORE,1955-04-14,69,female,NY,4609067736,kevin45@gmail.com,-1,0,732.0,Single
PH01924,NINA MILLER,1973-01-20,51,M,NJ,,michael919@gmail.com,27,1,687.0,Widowed
PH01925,James Thomas,13 Jan 1956,68,m,GA,+1-807-955-6388,mark985@hotmail.com,31,1,546.0,Married
PH01926,Mark Johnson,21 May 1982,42,m,MD,+1-668-824-6554,priya414@hotmail.com,11,1,572.0,married
PH01927,Daniel Garcia,08-06-1989,35,f,AZ,+1-643-709-5394,fatima51@yahoo.com,24,1,,Divorced
PH01928,Elena Williams,01/03/1993,31,m,MD,(574) 273-2900,carlos241@hotmail.com,-1,0,713.0,married
PH01929,Sarah White,22/02/1970,54,M,GA,,chris900@gmail.com,10,2,725.0,Married
PH01930,MARIA JACKSON,11-21-1979,45,MALE,OH,(729) 650-4186,robert465@hotmail.com,32,1,662.0,single
PH01931,Tom Thompson,17/06/1974,50,female,NC,2276628782,priya740@yahoo.com,33,3,802.0,Widowed
PH01932,Kevin Taylor,09 Dec 1995,29,M,NY,9108814899,daniel863@outlook.com,25,3,768.0,S
PH01933,Tom Thompson,04-23-1976,48,F,NC,,tom660@yahoo.com,11,0,740.0,Widowed
PH01934,Elena Harris,1974-10-19,50,MALE,NC,(836) 489-1315,anna444@gmail.com,4,0,,Single
PH01935,,08/05/1981,43,female,PA,+1-939-196-1478,priya201@yahoo.com,20,0,590.0,M
PH01936,Lisa Williams,1969-04-29,55,f,TN,8954991659,kevin851@gmail.com,6,1,780.0,Married
PH01937,Maria Clark,25 Feb 1981,43,FEMALE,IL,(791) 457-0064,nina988@hotmail.com,32,1,699.0,Widowed
PH01938,Chris Clark,1967-12-09,57,Male,NY,(677) 852-9475,david434@gmail.com,10,0,595.0,Divorced
PH01939,Anna Miller,24/05/1979,45,FEMALE,AZ,+1-703-691-0721,maria335@yahoo.com,2,3,727.0,Divorced
PH01940,Zoe White,12/05/1977,47,MALE,MA,(646) 976-3699,sarah597@outlook.com,8,1,742.0,S
PH01941,Tom Wilson,25 Mar 1999,25,F,NJ,(824) 773-2005,robert623@gmail.com,23,0,768.0,S
PH01942,Raj Brown,1982-01-31,42,f,WA,(282) 574-3875,maria326@gmail.com,15,0,768.0,S
PH01943,Fatima Martin,02-18-1970,54,f,MI,(822) 741-7694,james444@outlook.com,25,2,645.0,S
PH01944,Priya Moore,14 Nov 1969,55,MALE,CA,,aisha567@hotmail.com,26,0,632.0,Widowed
PH01945,Elena Smith,30 Aug 1979,45,MALE,FL,,maria641@hotmail.com,13,0,618.0,S
PH01946,SAM JACKSON,01 Dec 1972,52,M,NJ,+1-942-986-7408,daniel830@gmail.com,4,0,590.0,Married
PH01947,David Williams,25 Sep 1972,52,female,GA,,robert145@outlook.com,7,2,697.0,single
PH01948,NINA SMITH,05-16-1994,30,male,AZ,+1-575-897-5460,david866@outlook.com,30,1,759.0,married
PH01949,John Brown,1989-06-10,35,M,TX,,michael962@yahoo.com,23,0,764.0,Single
PH01950,Maria Brown,28/12/1974,50,m,FL,+1-725-241-4873,maria223@hotmail.com,30,0,791.0,Single
PH01951,Chris Jackson,1989-05-16,35,FEMALE,TN,,kevin369@hotmail.com,24,0,679.0,S
PH01952,Fatima Wilson,11 Nov 1979,45,female,NJ,(974) 456-0305,zoe581@yahoo.com,19,1,678.0,single
PH01953,Michael Davis,21/08/1980,44,Female,NY,+1-255-587-3750,tom859@yahoo.com,30,3,667.0,single
PH01954,Carlos Jackson,24 May 1977,47,F,NC,(551) 774-8004,yuki973@yahoo.com,35,0,665.0,Divorced
PH01955,Aisha Williams,25/08/1980,44,F,CA,2127680408,robert452@gmail.com,5,2,774.0,S
PH01956,MARK MOORE,1981-01-19,43,Female,OH,8556021580,mark182@outlook.com,13,4,591.0,Married
PH01957,Carlos Thompson,11 Apr 1990,34,FEMALE,NY,+1-408-339-9967,sarah682@gmail.com,7,0,743.0,Married
PH01958,Daniel Moore,23/12/1966,58,M,AZ,+1-535-455-9812,nina695@outlook.com,5,0,605.0,Widowed
PH01959,ANNA JONES,08-29-1974,50,Male,MA,(725) 881-5939,elena590@yahoo.com,10,3,,Single
PH01960,John Martin,02 Apr 1979,45,F,PA,,lisa45@gmail.com,33,1,672.0,Married
PH01961,SARAH JONES,17 Aug 1976,48,M,IN,(892) 993-7407,kevin629@hotmail.com,23,1,617.0,Married
PH01962,ELENA JONES,09-25-1971,53,f,TX,,michael690@gmail.com,7,0,850.0,M
PH01963,RAJ MILLER,09-26-1994,30,F,VA,6033522796,raj261@yahoo.com,20,1,586.0,Divorced
PH01964,MICHAEL ANDERSON,14 Apr 1978,46,Female,IN,,aisha93@hotmail.com,19,0,652.0,S
PH01965,Robert Wilson,1986-10-09,38,F,WI,(437) 613-8864,elena530@hotmail.com,23,1,608.0,single
PH01966,Daniel Thompson,29 Jul 1965,59,F,TN,3769256453,carlos152@outlook.com,28,3,751.0,S
PH01967,Nina Harris,12-08-1981,43,m,NJ,4426317038,michael800@yahoo.com,23,0,723.0,Divorced
PH01968,Sarah Harris,11-01-2000,24,f,WA,,tom246@yahoo.com,18,0,757.0,Single
PH01969,James Williams,10-09-1962,62,m,AZ,+1-295-887-2723,maria550@gmail.com,10,0,721.0,Divorced
PH01970,Yuki Thompson,24/12/1985,39,Male,MO,,robert895@yahoo.com,21,1,696.0,Divorced
PH01971,Maria Davis,1984-10-26,40,male,PA,(545) 378-4247,maria324@yahoo.com,6,3,758.0,M
PH01972,,29 Apr 1994,30,male,NJ,4441344656,kevin381@outlook.com,25,0,627.0,single
PH01973,ANNA MARTIN,20 Jun 1963,61,male,NJ,6386029055,carlos215@yahoo.com,33,0,690.0,Divorced
PH01974,Robert Wilson,10/07/1973,51,F,GA,+1-491-360-0797,james374@outlook.com,32,1,562.0,single
PH01975,Maria Taylor,,44,M,OH,,anna630@hotmail.com,9,0,811.0,Married
PH01976,David Clark,12-27-1977,47,MALE,IL,(229) 496-8978,robert722@gmail.com,32,0,625.0,Single
PH01977,Elena Anderson,03/04/1956,68,MALE,OH,,kevin929@yahoo.com,26,1,666.0,married
PH01978,Maria Thomas,1968-10-11,56,MALE,NJ,,chris955@outlook.com,23,0,754.0,single
PH01979,DANIEL THOMPSON,15/08/1974,50,female,FL,8814279708,tom476@outlook.com,19,0,725.0,S
PH01980,Michael Williams,26 Jan 1994,30,F,AZ,3711179299,fatima974@hotmail.com,5,2,724.0,Divorced
PH01981,Fatima Jones,2000-08-03,24,m,VA,5418774115,carlos145@hotmail.com,1,0,589.0,Married
PH01982,Chris Jones,23/08/1994,30,m,VA,,elena529@gmail.com,32,1,450.0,M
PH01983,Fatima Anderson,1998-06-12,26,female,TN,+1-630-120-6476,lisa502@hotmail.com,25,2,,Widowed
PH01984,Mark White,16/05/1955,69,male,VA,6806808387,robert13@yahoo.com,5,2,753.0,Divorced
PH01985,,16 Mar 1984,40,m,NJ,,daniel143@yahoo.com,3,0,694.0,married
PH01986,James Miller,22/07/1956,68,male,TN,,priya69@outlook.com,5,0,701.0,S
PH01987,Zoe Williams,12/11/1983,41,Female,FL,(594) 285-1057,james67@outlook.com,15,1,601.0,S
PH01988,ZOE TAYLOR,18/02/1997,27,FEMALE,MO,+1-457-844-2963,tom836@gmail.com,15,0,533.0,married
PH01989,Anna Smith,25/08/1991,33,Female,MD,(681) 711-2971,priya854@gmail.com,28,0,676.0,Married
PH01990,Aisha Taylor,08/08/1958,66,male,GA,,sam84@hotmail.com,7,0,675.0,M
PH01991,Nina Wilson,1962-03-09,62,female,MI,(598) 906-5057,raj667@gmail.com,21,1,635.0,S
PH01992,Tom Wilson,1958-09-11,66,female,FL,(550) 872-0756,yuki833@gmail.com,6,2,640.0,Single
PH01993,,01/08/1962,62,male,NJ,,robert62@gmail.com,2,0,737.0,Single
PH01994,Nina Martin,1967-04-19,57,Female,GA,9966985459,raj928@hotmail.com,14,0,636.0,S
PH01995,Anna Jackson,1990-06-07,34,FEMALE,NY,(627) 328-2465,fatima956@gmail.com,25,2,640.0,Single
PH01996,Fatima Smith,27 Dec 1986,38,M,IL,,aisha326@outlook.com,10,0,,Married
PH01997,Aisha Thomas,11 Jul 1979,45,Female,MO,+1-584-454-6580,robert646@yahoo.com,28,1,513.0,Divorced
PH01998,Robert Davis,1994-07-05,30,F,TX,(200) 422-5433,priya284@hotmail.com,18,0,698.0,S
PH01999,PRIYA MARTIN,02-09-1964,60,f,TX,(727) 937-3910,chris462@gmail.com,33,0,747.0,Divorced
PH02000,Nina Robinson,03 Jan 1969,55,female,FL,(319) 187-7200,maria383@outlook.com,33,2,596.0,Divorced
PH02001,James Anderson,13 Jul 1967,57,F,MI,(706) 678-3587,emma465@hotmail.com,7,0,767.0,married
PH02002,,28/05/1990,34,FEMALE,IL,,lisa63@outlook.com,7,0,689.0,single
PH02003,Aisha Brown,04 Sep 1976,48,MALE,MO,6258208701,mark526@outlook.com,29,1,679.0,M
PH02004,Zoe Wilson,09 Dec 1960,64,MALE,MO,2899955909,maria93@gmail.com,34,1,725.0,Widowed
PH02005,,01-30-1967,57,m,NJ,,yuki11@gmail.com,27,2,643.0,Married
PH02006,Elena Thomas,1987-11-27,37,FEMALE,GA,+1-680-752-4864,chris180@outlook.com,13,0,594.0,married
PH02007,Robert Anderson,09-14-1975,49,F,WI,4901945166,aisha226@yahoo.com,34,2,641.0,married
PH02008,Yuki Smith,04/09/1996,28,male,TN,(211) 458-4239,james92@outlook.com,8,0,769.0,S
PH02009,SARAH MILLER,08-08-1979,45,f,OH,+1-782-162-6954,chris166@gmail.com,26,2,850.0,S
PH02010,Lisa Anderson,10/01/1968,56,M,MD,+1-248-982-3177,robert219@hotmail.com,4,0,699.0,Married
PH02011,Sarah Smith,27/02/1969,55,M,TN,(655) 290-6052,zoe653@yahoo.com,29,1,673.0,single
PH02012,,07 Jan 1960,64,m,NY,7631072835,aisha782@gmail.com,33,0,729.0,Divorced
PH02013,Maria Wilson,18 Dec 1987,37,m,VA,,mark935@hotmail.com,22,1,850.0,single
PH02014,FATIMA THOMPSON,1981-07-25,43,FEMALE,MA,+1-474-882-5046,anna467@hotmail.com,5,0,689.0,Married
PH02015,Yuki Robinson,1982-05-14,42,MALE,NJ,3242009774,sam745@yahoo.com,-5,0,694.0,married
PH02016,Carlos Taylor,03-27-1998,26,male,MD,(735) 124-7512,anna616@hotmail.com,16,0,724.0,M
PH02017,James Davis,21/09/1981,43,Male,WA,+1-299-333-7646,chris538@gmail.com,31,1,758.0,married
PH02018,Sam Martin,08-22-1975,49,Male,MO,+1-895-136-8515,mark918@yahoo.com,23,3,561.0,Single
PH02019,Fatima Wilson,24 Dec 1967,57,F,VA,(548) 673-0304,yuki402@yahoo.com,12,0,595.0,Single
PH02020,Priya Jones,01-20-1999,25,Female,IN,7005093132,yuki417@yahoo.com,30,0,630.0,Single
PH02021,Raj Miller,09/11/1956,68,male,CA,(791) 249-3419,zoe95@yahoo.com,20,3,559.0,S
PH02022,Tom Clark,07/11/1996,28,Male,GA,2125728764,yuki219@yahoo.com,3,0,570.0,married
PH02023,Nina Martin,04-03-1959,65,male,MI,,nina474@gmail.com,21,0,691.0,single
PH02024,Elena Williams,16/05/1975,49,MALE,NY,,robert795@yahoo.com,2,1,,M
PH02025,Fatima Thompson,07 Mar 1965,59,F,AZ,+1-791-274-4136,lisa168@hotmail.com,14,2,668.0,Married
PH02026,JOHN CLARK,1987-10-03,37,Male,VA,4411692517,anna815@outlook.com,8,0,676.0,married
PH02027,Kevin Harris,06-03-1985,39,m,AZ,(767) 564-8819,michael858@outlook.com,12,0,484.0,Married
PH02028,Daniel Jackson,22/02/1967,57,F,TN,+1-872-695-8355,john368@outlook.com,2,0,692.0,M
